
2.908632,0.07217419,0.1219576,-0.3625643
2.920119,0.07193875,0.1219299,-0.3628033
2.930768,0.07192898,0.1219138,-0.3628208
2.942601,0.07193863,0.121919,-0.3628331
2.954464,0.07192326,0.1220371,-0.3627375
2.96382,0.07193542,0.1220375,-0.3627418
2.975936,0.07197857,0.1220919,-0.3627628
2.987304,0.07197464,0.1221086,-0.3627635
2.997333,0.0721308,0.1221354,-0.362823
3.008526,0.07195008,0.1220087,-0.3627822
3.019873,0.07202578,0.1220187,-0.3628567
3.031217,0.07157207,0.1218637,-0.3623427
3.042315,0.07156813,0.121853,-0.3623394
3.053182,0.07190239,0.1218893,-0.3626291
3.064305,0.0719105,0.1218774,-0.3626148
3.075099,0.0719471,0.1218271,-0.3626118
3.086157,0.07196498,0.1218091,-0.3626033
3.097157,0.07200873,0.1219667,-0.3625754
3.108421,0.07217979,0.1219318,-0.3628184
3.120013,0.07217062,0.1219326,-0.3628247
3.131061,0.07222271,0.1219045,-0.3628063
3.141722,0.07223737,0.1218943,-0.3628048
3.152976,0.07212329,0.1219082,-0.3625802
3.164289,0.072137,0.121897,-0.3625739
3.174879,0.07177103,0.1218949,-0.3624995
3.186357,0.0717721,0.1219021,-0.3625095
3.197193,0.07194006,0.121929,-0.3628531
3.209103,0.07195079,0.1219338,-0.3628764
3.219787,0.07243693,0.1219953,-0.363121
3.230567,0.07245457,0.1219492,-0.3630542
3.241746,0.07247519,0.121966,-0.363071
3.253251,0.07246768,0.1221055,-0.362919
3.264385,0.07248807,0.1221205,-0.3629222
3.276051,0.07309222,0.122056,-0.3634743
3.286173,0.07311642,0.1220842,-0.3634942
3.297537,0.07357717,0.1221324,-0.3639002
3.308467,0.0736593,0.1221424,-0.3641345
3.31946,0.07368112,0.1221511,-0.3641793
3.330481,0.07325923,0.1221112,-0.3638372
3.34198,0.07326031,0.1221181,-0.3638821
3.352941,0.07316899,0.1221719,-0.3637968
3.364651,0.07318711,0.1221878,-0.3638321
3.375096,0.07290244,0.1220708,-0.3634194
3.387254,0.0729084,0.1220749,-0.3634291
3.398144,0.07286954,0.122038,-0.3634406
3.408497,0.07287359,0.1220524,-0.3634613
3.419413,0.07295895,0.1221155,-0.3634657
3.430589,0.07298017,0.1221144,-0.363471
3.441757,0.07287037,0.1221336,-0.363443
3.452827,0.073156,0.1220392,-0.3637388
3.464097,0.07317185,0.1220226,-0.3637546
3.475298,0.07320726,0.1219833,-0.3638025
3.486406,0.07323158,0.1219706,-0.3638175
3.497217,0.07324183,0.1219572,-0.3638406
3.508672,0.07332885,0.121986,-0.3638952
3.519438,0.07326365,0.1219105,-0.3637866
3.530635,0.07333839,0.1219299,-0.3637502
3.541451,0.0733546,0.1219074,-0.363759
3.552891,0.07332563,0.1219341,-0.363817
3.563874,0.07334685,0.1219174,-0.3638378
3.575004,0.0733757,0.12192,-0.363861
3.586264,0.07340324,0.121913,-0.3638808
3.597397,0.07292724,0.1219823,-0.3635356
3.608336,0.0727241,0.121941,-0.3634123
3.619343,0.07273865,0.1219496,-0.3634208
3.630305,0.07274032,0.1219633,-0.3634354
3.641595,0.07274222,0.1219964,-0.3634601
3.652646,0.0727427,0.1220072,-0.3634712
3.66383,0.07275975,0.1220124,-0.3634856
3.67506,0.07281923,0.1221388,-0.3633558
3.6869,0.0728215,0.12217,-0.3633648
3.697136,0.07268739,0.1221337,-0.3633668
3.70836,0.07297754,0.1221098,-0.3635532
3.719476,0.07299995,0.1221185,-0.3635585
3.730649,0.07290983,0.1221626,-0.3633754
3.741574,0.07292902,0.1221873,-0.3633896
3.752934,0.07285094,0.1222237,-0.363269
3.763633,0.07288122,0.1222532,-0.3632672
3.774701,0.07293022,0.1222356,-0.3632696
3.786011,0.07294965,0.1222557,-0.3632694
3.797547,0.07216096,0.1221087,-0.3628285
3.808423,0.07215869,0.1221166,-0.3628357
3.820285,0.072088,0.1220313,-0.3628833
3.83055,0.07205462,0.1219724,-0.3629164
3.841693,0.07205939,0.1219797,-0.3629464
3.852566,0.07201326,0.1219663,-0.3629138
3.863741,0.07201123,0.1219649,-0.362927
3.874933,0.07212234,0.1219441,-0.3630219
3.886698,0.07213259,0.1219391,-0.3630346
3.89782,0.07209253,0.1218749,-0.3629792
3.908156,0.07209039,0.1218427,-0.3629879
3.919266,0.07252419,0.1219295,-0.3632365
3.93171,0.07253087,0.1219181,-0.3632553
3.941737,0.07254064,0.1219119,-0.3632665
3.952363,0.07369578,0.1220153,-0.3638399
3.963866,0.07375252,0.122018,-0.3638455
3.97561,0.07463038,0.1221123,-0.3646494
3.986195,0.07468927,0.1221136,-0.3646879
3.99749,0.07476532,0.1221178,-0.3647187
4.008595,0.07497573,0.1222314,-0.3649901
4.019128,0.07506537,0.122237,-0.3650187
4.030372,0.07469559,0.1223208,-0.3649046
4.041423,0.07475257,0.1223545,-0.3649461
4.053377,0.07448614,0.1222222,-0.3649076
4.063867,0.07451022,0.1222484,-0.3649603
4.07468,0.07415402,0.1221614,-0.3645834
4.086084,0.07418847,0.1221832,-0.3646367
4.096857,0.07432604,0.1221435,-0.3646697
4.107926,0.07425153,0.122167,-0.3646405
4.119365,0.07429767,0.1221738,-0.3646683
4.13023,0.07434964,0.1222035,-0.3647091
4.141481,0.0743624,0.1222178,-0.3647439
4.152708,0.07441664,0.1222214,-0.364771
4.164104,0.0744276,0.1221774,-0.3647742
4.174721,0.07446814,0.122178,-0.3648094
4.185914,0.07465863,0.1222168,-0.3650683
4.196992,0.07467771,0.1222306,-0.3651184
4.208101,0.07466984,0.1222243,-0.365052
4.219234,0.07470381,0.1222369,-0.3650923
4.230258,0.07524884,0.1222825,-0.3655248
4.241956,0.07530117,0.1222891,-0.3655665
4.252559,0.07440293,0.1221886,-0.3647833
4.264058,0.07443225,0.1221789,-0.3648115
4.274604,0.0740279,0.1221773,-0.3644971
4.2856,0.07405376,0.1221152,-0.3643978
4.296955,0.07407165,0.1221094,-0.3644185
4.308276,0.07410061,0.1221182,-0.3644333
4.319443,0.07413483,0.122117,-0.3644468
4.33037,0.07428932,0.1221803,-0.3645086
4.341346,0.07433462,0.1221877,-0.3645227
4.35285,0.07371056,0.1221652,-0.3641109
4.363444,0.07372081,0.1221651,-0.3641201
4.375171,0.07439446,0.1222716,-0.3646762
4.385501,0.07427669,0.1221899,-0.3646703
4.396843,0.07428789,0.1221833,-0.3646868
4.407795,0.07417178,0.1221355,-0.364455
4.419135,0.07421267,0.1221336,-0.3644484
4.430812,0.07356334,0.1221217,-0.3638163
4.441339,0.07358873,0.1221224,-0.3638005
4.452325,0.0736773,0.122159,-0.363883
4.463839,0.07370281,0.1221663,-0.3638712
4.474749,0.07339823,0.1221108,-0.3638527
4.485774,0.07337308,0.1220626,-0.363849
4.496818,0.07339239,0.1220561,-0.3638527
4.507911,0.07340133,0.1220636,-0.3638668
4.519198,0.0734216,0.122071,-0.3638874
4.530248,0.0734247,0.1220741,-0.3639005
4.541366,0.07374597,0.1222526,-0.364039
4.552351,0.07377803,0.1222551,-0.3640459
4.563512,0.07376337,0.1222704,-0.3640664
4.574584,0.07331419,0.1222489,-0.3636806
4.586467,0.07284737,0.122106,-0.3633449
4.597068,0.07285368,0.1221129,-0.3633384
4.609027,0.07310009,0.1222561,-0.3634737
4.619035,0.07310224,0.1222756,-0.3634611
4.631054,0.07344294,0.1221705,-0.3637897
4.64106,0.0734446,0.1221837,-0.3637878
4.652525,0.07345068,0.1221991,-0.3638054
4.663919,0.07345724,0.1222167,-0.3638018
4.675285,0.07312906,0.1222112,-0.3636512
4.685816,0.0731144,0.1222087,-0.36365
4.696996,0.07315445,0.1221277,-0.3635983
4.707766,0.07316005,0.122122,-0.36359
4.719803,0.07315421,0.1221196,-0.3635759
4.730206,0.07320642,0.1221078,-0.3636073
4.741241,0.07320666,0.1221178,-0.3636038
4.752173,0.07360697,0.1222155,-0.3640525
4.763445,0.07361007,0.1222359,-0.3640722
4.775352,0.07340801,0.1221187,-0.3640355
4.785526,0.07320058,0.1220657,-0.3637599
4.796889,0.07319331,0.122077,-0.363762
4.80799,0.07299423,0.1219518,-0.3635262
4.819003,0.0729841,0.1219327,-0.3635255
4.830291,0.07314146,0.1221231,-0.3634532
4.841444,0.07313764,0.1221456,-0.363435
4.852293,0.07323027,0.122198,-0.3634638
4.863612,0.07322621,0.1221946,-0.3634389
4.874398,0.07326794,0.1221796,-0.3634697
4.885392,0.07307816,0.1222492,-0.363503
4.896739,0.07305658,0.1222522,-0.3634917
4.907774,0.07303011,0.1222599,-0.3634801
4.918882,0.07300746,0.122269,-0.3634677
4.930227,0.07298636,0.1222826,-0.3634653
4.940907,0.07295847,0.1222943,-0.3634487
4.952418,0.07265282,0.1220226,-0.3634791
4.963133,0.07261968,0.1220452,-0.3634863
4.974402,0.07191706,0.1220413,-0.3628825
4.985804,0.07183981,0.1220118,-0.3625721
4.997168,0.07178903,0.1220113,-0.3625357
5.007836,0.07142115,0.121957,-0.3621544
5.019258,0.07137001,0.1219513,-0.3621038
5.03011,0.07112193,0.1219089,-0.3619983
5.041615,0.07106733,0.1219206,-0.3619524
5.05246,0.07101369,0.1219059,-0.3619785
5.063523,0.0709697,0.1219128,-0.3619386
5.074425,0.07090139,0.121909,-0.3618982
5.086183,0.07085395,0.1219237,-0.3618656
5.096544,0.0707792,0.1219155,-0.3618332
5.107768,0.07075953,0.1218798,-0.3617864
5.119191,0.07070518,0.121878,-0.3617481
5.12998,0.07061744,0.1218317,-0.3616885
5.141203,0.07053375,0.121815,-0.3616579
5.152297,0.07048345,0.1218041,-0.3616189
5.163366,0.07040453,0.1218061,-0.3615896
5.17467,0.07087684,0.1217715,-0.3618401
5.185317,0.07082939,0.1217475,-0.3617998
5.196791,0.07085848,0.1217156,-0.3618525
5.208077,0.0714581,0.1218226,-0.3623376
5.218981,0.07142806,0.1218125,-0.3623083
5.229776,0.07272446,0.1219334,-0.3632306
5.242067,0.07272506,0.1219244,-0.3632084
5.252,0.07284713,0.1219736,-0.3632096
5.263237,0.07284451,0.1219883,-0.3631864
5.275457,0.07287252,0.1219918,-0.3631696
5.286355,0.07305706,0.1220101,-0.3634411
5.296756,0.07306147,0.1220062,-0.3634256
5.307433,0.07309592,0.121994,-0.3634813
5.31889,0.07311559,0.1220077,-0.3634789
5.329819,0.07319105,0.1220826,-0.3636272
5.340925,0.07317984,0.1220815,-0.3636268
5.35197,0.07300675,0.1220625,-0.3636894
5.363259,0.07299817,0.1220746,-0.3637025
5.374125,0.07304919,0.1219859,-0.3638228
5.385326,0.07243669,0.1218841,-0.3632707
5.397531,0.07240021,0.121878,-0.363282
5.407619,0.07257032,0.1219644,-0.3632323
5.418651,0.07255602,0.1219676,-0.3632249
5.429867,0.07254159,0.1219783,-0.3631361
5.44092,0.07252276,0.1219956,-0.3631253
5.451815,0.07233751,0.1219969,-0.362941
5.463346,0.07224679,0.1219826,-0.3628778
5.474286,0.07223511,0.1219755,-0.3628508
5.485331,0.07221854,0.12198,-0.3628347
5.496527,0.07221425,0.1219912,-0.3628069
5.507751,0.07186377,0.1219803,-0.3625306
5.518615,0.07188845,0.1219959,-0.3626215
5.529833,0.07187414,0.1219972,-0.3625939
5.54071,0.0718478,0.1220044,-0.3625764
5.552518,0.07244575,0.1220153,-0.3630065
5.563222,0.07228339,0.1220636,-0.3628446
5.574377,0.07227421,0.1220648,-0.3628268
5.585496,0.07204819,0.1220042,-0.362652
5.596382,0.07203197,0.122004,-0.3626284
5.60737,0.07199216,0.1220588,-0.3625869
5.618855,0.07197928,0.1220649,-0.3625644
5.629654,0.0720458,0.121981,-0.3627377
5.640635,0.07202733,0.121972,-0.3627197
5.652018,0.07245517,0.1219897,-0.3632324
5.663273,0.07259905,0.1219932,-0.3634071
5.674123,0.07258368,0.121983,-0.3634106
5.685188,0.07233608,0.1219239,-0.3633219
5.696307,0.07230592,0.1219406,-0.3633431
5.707493,0.07237446,0.122031,-0.36333
5.718713,0.07232904,0.1220165,-0.3633382
5.729796,0.07228994,0.121943,-0.3632293
5.740696,0.07227898,0.1219389,-0.3632332
5.751686,0.07245815,0.1219929,-0.3631929
5.763036,0.0721662,0.1220563,-0.3628215
5.774026,0.07213414,0.1220647,-0.3627987
5.785021,0.07232201,0.1220971,-0.3627863
5.796374,0.07231998,0.1220899,-0.3627498
5.807489,0.07218111,0.1220223,-0.3626709
5.818741,0.07218575,0.1220478,-0.3626332
5.829603,0.07181311,0.1221114,-0.3624274
5.842171,0.07177734,0.1221255,-0.3623961
5.851779,0.0717082,0.1220348,-0.3626095
5.862945,0.07160616,0.1219256,-0.3624874
5.874241,0.07156909,0.1219276,-0.3624697
5.885209,0.07127666,0.121977,-0.3622472
5.89641,0.07122922,0.1219757,-0.3622234
5.907252,0.07136393,0.121936,-0.3623198
5.91861,0.07175767,0.1219525,-0.362695
5.929541,0.07172489,0.1219652,-0.3626921
5.940588,0.0714767,0.1218096,-0.3623565
5.951531,0.07145643,0.1217878,-0.3623352
5.962976,0.07182467,0.1218922,-0.3624821
5.974122,0.07181096,0.1218813,-0.3624523
5.98511,0.07191777,0.1219334,-0.3624304
5.996356,0.07190084,0.1219303,-0.3623976
6.007545,0.07209015,0.122072,-0.362692
6.018952,0.07208502,0.122061,-0.3626651
6.029498,0.07195997,0.1219711,-0.3626303
6.040866,0.07194579,0.1219934,-0.3626221
6.051926,0.07194924,0.1220022,-0.3625838
6.062875,0.07215536,0.1220138,-0.3627255
6.073905,0.07214653,0.1220175,-0.362713
6.087945,0.07192278,0.1219689,-0.3626705
6.096635,0.07189476,0.1219719,-0.3626592
6.107404,0.07189941,0.121948,-0.3628167
6.118433,0.07188106,0.1219564,-0.3628121
6.129442,0.07204187,0.1219219,-0.3628736
6.140553,0.07201529,0.1219286,-0.3628772
6.151803,0.07229769,0.1220714,-0.3629773
6.162913,0.07226801,0.122097,-0.3629469
6.174253,0.0722611,0.1220832,-0.362924
6.185424,0.07209182,0.1220163,-0.3628966
6.196397,0.07207942,0.1220186,-0.3628833
6.207017,0.0729748,0.1219776,-0.3636194
6.218496,0.07296717,0.1219614,-0.3636152
6.229511,0.0731957,0.1221189,-0.3636519
6.241327,0.0731864,0.1221159,-0.363645
6.251664,0.07319129,0.1221204,-0.3636369
6.262838,0.07349586,0.1220685,-0.3640279
6.274086,0.07348871,0.1220675,-0.364041
6.284873,0.07343292,0.1220275,-0.3639853
6.296008,0.07343125,0.122001,-0.3639868
6.307181,0.07342076,0.1219641,-0.3639385
6.318406,0.07342172,0.1219556,-0.3639493
6.330105,0.07330799,0.121924,-0.3638587
6.340323,0.07353806,0.1219322,-0.3640599
6.351611,0.0735333,0.1219212,-0.3640677
6.363001,0.07377338,0.1219475,-0.3641759
6.374199,0.07380402,0.1219414,-0.3641672
6.385034,0.07350039,0.1220565,-0.3638316
6.396166,0.07350945,0.1220602,-0.3638158
6.40771,0.0736922,0.1220577,-0.3641825
6.418264,0.07369936,0.1220655,-0.3641911
6.429611,0.07370794,0.1220534,-0.3642863
6.440402,0.07404125,0.1221608,-0.3643754
6.451579,0.07404673,0.1221716,-0.3643845
6.462955,0.07406652,0.1221848,-0.3643873
6.474605,0.07389426,0.1222804,-0.3642477
6.485075,0.0739305,0.1222981,-0.3642462
6.496167,0.07408881,0.1221921,-0.3646319
6.507368,0.07409668,0.1222169,-0.3646679
6.518378,0.07410073,0.1222228,-0.3646915
6.529845,0.07316136,0.1219869,-0.3636356
6.540244,0.07317495,0.1219841,-0.3636181
6.55209,0.07265615,0.1220133,-0.3631952
6.562913,0.07263696,0.1220255,-0.3631755
6.573918,0.07261717,0.1220326,-0.3631566
6.585318,0.07243109,0.1220131,-0.3631045
6.59602,0.07241178,0.1220037,-0.3630832
6.607179,0.0726701,0.122008,-0.363333
6.61843,0.072649,0.1220104,-0.3633339
6.630194,0.07260907,0.1220245,-0.3633145
6.640584,0.072577,0.1220256,-0.3633123
6.651771,0.07243991,0.1219569,-0.3632635
6.662711,0.07240975,0.1219456,-0.3632587
6.673779,0.07243192,0.1219868,-0.3632786
6.685103,0.07216382,0.1218855,-0.3629561
6.69607,0.07211781,0.1218702,-0.3629373
6.707305,0.07192588,0.1218271,-0.3627174
6.718272,0.07189822,0.1218292,-0.3626956
6.729408,0.07184601,0.1218926,-0.3626778
6.740582,0.07180727,0.1218922,-0.3626593
6.751656,0.07200813,0.1219015,-0.3628296
6.762632,0.07197618,0.1218868,-0.3628075
6.773761,0.07229316,0.1219464,-0.3630124
6.784822,0.07232809,0.1220395,-0.3629187
6.796194,0.0723145,0.1220432,-0.3628865
6.807123,0.07231998,0.1220242,-0.3628771
6.817995,0.07305014,0.1221022,-0.3634899
6.829569,0.07305408,0.1221123,-0.3634802
6.840459,0.07307649,0.1220663,-0.3636013
6.851579,0.07308602,0.1220609,-0.3636023
6.862593,0.07350516,0.1221791,-0.3639637
6.873576,0.07351208,0.122171,-0.3639726
6.885469,0.07331538,0.1221328,-0.3638257
6.895852,0.07331824,0.1221323,-0.3638241
6.907085,0.07330692,0.122136,-0.363831
6.918168,0.07337511,0.1220414,-0.3637651
6.929738,0.07339203,0.1220236,-0.363758
6.940189,0.07344282,0.1219826,-0.3637269
6.951787,0.07344842,0.1219742,-0.3637208
6.962464,0.07305944,0.1220245,-0.3633646
6.973654,0.07305276,0.1220056,-0.3633486
6.98442,0.07317972,0.1220689,-0.3635175
6.995664,0.0732007,0.1220499,-0.3634979
7.006927,0.07321167,0.1219891,-0.3636014
7.018362,0.07333827,0.12204,-0.3637424
7.029531,0.07334769,0.1220294,-0.3637456
7.040875,0.07351422,0.1220151,-0.3640229
7.051481,0.0735085,0.1220069,-0.3640473
7.06309,0.07344687,0.122034,-0.3639061
7.073884,0.07344675,0.1220116,-0.3639172
7.085564,0.07290065,0.1219153,-0.3634655
7.095806,0.07288682,0.1218967,-0.3634664
7.107207,0.07297277,0.1218605,-0.3635098
7.118011,0.07296407,0.1218462,-0.3635076
7.128966,0.07272446,0.1219136,-0.3632962
7.140154,0.07258844,0.121989,-0.3632244
7.151392,0.07257617,0.1219938,-0.3632163
7.162508,0.07262397,0.1219423,-0.363301
7.173796,0.07262027,0.1219393,-0.3632967
7.184795,0.07249343,0.1219347,-0.3631802
7.195828,0.07247746,0.1219127,-0.3631696
7.206753,0.07279932,0.1220447,-0.363434
7.21795,0.07272506,0.1220437,-0.3634297
7.229385,0.07269931,0.1220333,-0.3634318
7.240239,0.07265508,0.1220308,-0.3633211
7.251406,0.07263112,0.1220202,-0.3633176
7.262681,0.07267714,0.1220062,-0.3633245
7.273334,0.07265973,0.122016,-0.3633226
7.285199,0.07268906,0.1220836,-0.3632822
7.295768,0.0726794,0.1220665,-0.3632742
7.306976,0.07269752,0.122071,-0.3632376
7.317733,0.0726018,0.1220556,-0.3631719
7.3292,0.07257903,0.1220652,-0.3631686
7.340164,0.07238317,0.1219651,-0.3630952
7.351915,0.07236373,0.1219527,-0.3630954
7.362184,0.07338381,0.1219876,-0.3639382
7.373429,0.07338536,0.1219791,-0.3639489
7.384626,0.07306981,0.122,-0.3636932
7.395441,0.07306814,0.1219875,-0.3636948
7.407151,0.07306421,0.1219898,-0.3636984
7.418555,0.07305729,0.1219987,-0.3638002
7.429095,0.07304549,0.1219998,-0.3638192
7.440374,0.07297945,0.1220801,-0.3637371
7.451205,0.07296753,0.1220915,-0.3637482
7.462346,0.07304049,0.1220671,-0.3637757
7.473285,0.07303286,0.122081,-0.3637925
7.484334,0.07330549,0.1220774,-0.3638078
7.49575,0.07359207,0.1220846,-0.363977
7.506726,0.07361054,0.1221041,-0.3639858
7.517919,0.07347679,0.1221448,-0.3638901
7.529558,0.0734992,0.1221601,-0.3639014
7.540345,0.07304144,0.1221412,-0.3636962
7.551646,0.07302761,0.1221455,-0.3637087
7.562269,0.07308841,0.1221487,-0.3637447
7.573693,0.0730921,0.1221458,-0.3637552
7.584538,0.07299018,0.1220815,-0.3636138
7.595556,0.07298422,0.1220818,-0.3636276
7.606642,0.07350922,0.1220416,-0.3639762
7.617555,0.07353354,0.1220581,-0.3640007
7.629286,0.07353759,0.1220492,-0.3640206
7.640054,0.07345295,0.1220774,-0.3639928
7.651125,0.0734576,0.122063,-0.3640064
7.662385,0.0734719,0.1219867,-0.3640785
7.673405,0.07347894,0.1219836,-0.364107
7.684737,0.07290137,0.12201,-0.3636278
7.696561,0.07292199,0.1220011,-0.3636354
7.707969,0.07416308,0.1220615,-0.3644602
7.718318,0.07420218,0.1220632,-0.3644713
7.730184,0.07436109,0.1221661,-0.3644876
7.740226,0.07439876,0.1221633,-0.3644894
7.750949,0.07443464,0.1221624,-0.3645163
7.762674,0.07448542,0.1221635,-0.3645275
7.773789,0.07453191,0.1221728,-0.3645398
7.784338,0.07439125,0.1220677,-0.3645764
7.795939,0.07444048,0.1220841,-0.3645999
7.80645,0.07435822,0.1222202,-0.3645775
7.81745,0.0744915,0.1222371,-0.3648286
7.829031,0.07451284,0.1222511,-0.3648542
7.840273,0.07409632,0.1221744,-0.364422
7.850937,0.07412958,0.1221782,-0.364436
7.862294,0.07431853,0.1222382,-0.3644673
7.873384,0.07436299,0.1222501,-0.3644667
7.884441,0.07452726,0.1223774,-0.3646867
7.895393,0.0745666,0.1224058,-0.3647019
7.907077,0.07442522,0.1222502,-0.3647895
7.917757,0.07427597,0.122135,-0.3646997
7.92914,0.07430172,0.122123,-0.3647294
7.939751,0.07496345,0.1220848,-0.3650883
7.951164,0.07503569,0.1220791,-0.3651137
7.962466,0.07525408,0.1220997,-0.3653604
7.973321,0.07531166,0.122103,-0.3654035
7.984376,0.07530046,0.1221739,-0.3654428
7.99585,0.07535577,0.1221996,-0.3654872
8.006672,0.07520449,0.1222536,-0.3652697
8.018543,0.07473898,0.1222745,-0.3649846
8.0288,0.07476735,0.1222769,-0.3650107
8.039976,0.07474101,0.1223025,-0.3650825
8.0514,0.07475543,0.1223277,-0.365119
8.062275,0.07478869,0.1223074,-0.365063
8.073184,0.07479846,0.1223212,-0.3650923
8.084937,0.0748415,0.1224007,-0.3651427
8.095688,0.07485962,0.1224139,-0.3651668
8.106446,0.07488871,0.1224502,-0.3651958
8.117694,0.07477057,0.1223432,-0.3650518
8.129069,0.07481527,0.1223378,-0.3650607
8.140024,0.0746516,0.1222315,-0.3649972
8.151019,0.07466662,0.1222294,-0.3650242
8.162093,0.07442093,0.122123,-0.3647768
8.173019,0.07471108,0.1221551,-0.3650815
8.184533,0.07473123,0.1221384,-0.3651028
8.195944,0.07553196,0.1221716,-0.3656335
8.206282,0.07558167,0.1221674,-0.3656629
8.217471,0.07524562,0.1222323,-0.3652962
8.228882,0.07527483,0.1222321,-0.365322
8.239892,0.0754813,0.1223098,-0.3654726
8.250892,0.07552075,0.1223187,-0.3654941
8.262506,0.0755676,0.1223205,-0.3655094
8.273309,0.07560349,0.1223237,-0.3655405
8.284168,0.07572448,0.1222821,-0.3657302
8.295524,0.07570374,0.1222462,-0.3656641
8.306562,0.07573783,0.1222194,-0.3656913
8.317487,0.07575428,0.1221973,-0.3657095
8.328678,0.07558954,0.1222626,-0.3656472
8.339793,0.07560778,0.1222437,-0.3656627
